train_loss,epoch,step,val_loss,test_loss,accuracy
2.3140933513641357,2,3899,,,
2.2873330116271973,2,3949,,,
2.285843849182129,2,3999,,,
2.2944514751434326,2,4049,,,
2.321587085723877,2,4099,,,
2.292083501815796,2,4149,,,
2.2745282649993896,2,4199,,,
2.3215930461883545,2,4249,,,
2.3086557388305664,2,4299,,,
2.2998666763305664,2,4349,,,
2.3062539100646973,2,4399,,,
2.306624412536621,2,4449,,,
2.284621238708496,2,4499,,,
2.3023805618286133,2,4549,,,
2.3185315132141113,2,4599,,,
2.3018035888671875,2,4649,,,
2.3006396293640137,2,4699,,,
2.290858268737793,2,4749,,,
2.2971527576446533,2,4799,,,
2.3077263832092285,2,4849,,,
2.3250794410705566,2,4899,,,
2.309783458709717,2,4949,,,
2.285170793533325,2,4999,,,
2.3039071559906006,2,5049,,,
2.299314260482788,2,5099,,,
2.3231875896453857,2,5149,,,
2.2857630252838135,2,5199,,,
2.293886661529541,2,5249,,,
2.316805124282837,2,5299,,,
2.291785717010498,2,5349,,,
2.3112990856170654,2,5399,,,
,2,5399,2.3034253120422363,,
2.2927660942077637,3,5449,,,
2.293992042541504,3,5499,,,
2.3256123065948486,3,5549,,,
2.3133959770202637,3,5599,,,
2.298794984817505,3,5649,,,
2.2815730571746826,3,5699,,,
2.3108088970184326,3,5749,,,
2.3224127292633057,3,5799,,,
2.292621612548828,3,5849,,,
2.2751426696777344,3,5899,,,
2.300290822982788,3,5949,,,
2.2951741218566895,3,5999,,,
2.3129165172576904,3,6049,,,
2.2922403812408447,3,6099,,,
2.2992990016937256,3,6149,,,
2.2773678302764893,3,6199,,,
2.2896082401275635,3,6249,,,
2.311119556427002,3,6299,,,
2.3106064796447754,3,6349,,,
2.28529691696167,3,6399,,,
2.303629159927368,3,6449,,,
2.308854341506958,3,6499,,,
2.3007421493530273,3,6549,,,
2.2954986095428467,3,6599,,,
2.2934138774871826,3,6649,,,
2.3112895488739014,3,6699,,,
2.318211317062378,3,6749,,,
2.30381178855896,3,6799,,,
2.274667501449585,3,6849,,,
2.305774450302124,3,6899,,,
2.300021171569824,3,6949,,,
2.2956759929656982,3,6999,,,
2.318436622619629,3,7049,,,
2.306629180908203,3,7099,,,
2.294398546218872,3,7149,,,
2.3016886711120605,3,7199,,,
,3,7199,2.3023719787597656,,
2.2960336208343506,4,7249,,,
2.293468475341797,4,7299,,,
2.2955243587493896,4,7349,,,
2.300290822982788,4,7399,,,
2.3149027824401855,4,7449,,,
2.316262722015381,4,7499,,,
2.2939045429229736,4,7549,,,
2.317284345626831,4,7599,,,
2.3340518474578857,4,7649,,,
2.3064191341400146,4,7699,,,
2.290343999862671,4,7749,,,
2.341430187225342,4,7799,,,
2.2834513187408447,4,7849,,,
2.3002676963806152,4,7899,,,
2.299440622329712,4,7949,,,
2.305948495864868,4,7999,,,
2.3102152347564697,4,8049,,,
2.3079164028167725,4,8099,,,
2.3051507472991943,4,8149,,,
2.31892991065979,4,8199,,,
2.3032631874084473,4,8249,,,
2.309443235397339,4,8299,,,
2.2889161109924316,4,8349,,,
2.2932236194610596,4,8399,,,
2.2828733921051025,4,8449,,,
2.304032564163208,4,8499,,,
2.284356117248535,4,8549,,,
2.281949043273926,4,8599,,,
2.3059613704681396,4,8649,,,
2.299102306365967,4,8699,,,
2.2935307025909424,4,8749,,,
2.3110511302948,4,8799,,,
2.3225672245025635,4,8849,,,
2.292743444442749,4,8899,,,
2.29780650138855,4,8949,,,
2.327755928039551,4,8999,,,
,4,8999,2.301833391189575,,
2.29154109954834,5,9049,,,
2.3026347160339355,5,9099,,,
2.3108174800872803,5,9149,,,
2.2886109352111816,5,9199,,,
2.2832367420196533,5,9249,,,
2.349733591079712,5,9299,,,
2.2921643257141113,5,9349,,,
2.283905506134033,5,9399,,,
2.2940263748168945,5,9449,,,
2.302666187286377,5,9499,,,
2.316929340362549,5,9549,,,
2.328464984893799,5,9599,,,
2.308088541030884,5,9649,,,
2.3079404830932617,5,9699,,,
2.311568260192871,5,9749,,,
2.3069989681243896,5,9799,,,
2.2896032333374023,5,9849,,,
2.296884775161743,5,9899,,,
2.2928926944732666,5,9949,,,
2.301182746887207,5,9999,,,
2.2961716651916504,5,10049,,,
2.2952046394348145,5,10099,,,
2.321863889694214,5,10149,,,
2.293365240097046,5,10199,,,
2.3276054859161377,5,10249,,,
2.2980380058288574,5,10299,,,
2.2929701805114746,5,10349,,,
2.3145010471343994,5,10399,,,
2.30167555809021,5,10449,,,
2.2868711948394775,5,10499,,,
2.309364080429077,5,10549,,,
2.3054938316345215,5,10599,,,
2.3316490650177,5,10649,,,
2.31618332862854,5,10699,,,
2.289726495742798,5,10749,,,
2.3107686042785645,5,10799,,,
,5,10799,2.304152011871338,,
2.320176124572754,6,10849,,,
2.2896437644958496,6,10899,,,
2.292116403579712,6,10949,,,
2.3218116760253906,6,10999,,,
2.3244271278381348,6,11049,,,
2.2901482582092285,6,11099,,,
2.3168551921844482,6,11149,,,
2.2887115478515625,6,11199,,,
2.3018040657043457,6,11249,,,
2.2947349548339844,6,11299,,,
2.3100576400756836,6,11349,,,
2.301197052001953,6,11399,,,
2.29793643951416,6,11449,,,
2.305947780609131,6,11499,,,
2.3146121501922607,6,11549,,,
2.2953941822052,6,11599,,,
2.30906081199646,6,11649,,,
2.309893846511841,6,11699,,,
2.292816162109375,6,11749,,,
2.317206382751465,6,11799,,,
2.2942631244659424,6,11849,,,
2.3063719272613525,6,11899,,,
2.3317975997924805,6,11949,,,
2.3036248683929443,6,11999,,,
2.3049263954162598,6,12049,,,
2.298780918121338,6,12099,,,
2.3014423847198486,6,12149,,,
2.2867345809936523,6,12199,,,
2.2937352657318115,6,12249,,,
2.3028104305267334,6,12299,,,
2.277604103088379,6,12349,,,
2.3041255474090576,6,12399,,,
2.3208212852478027,6,12449,,,
2.324991464614868,6,12499,,,
2.3039660453796387,6,12549,,,
2.289597749710083,6,12599,,,
,6,12599,2.303191661834717,,
2.2887661457061768,7,12649,,,
2.292696475982666,7,12699,,,
2.3109018802642822,7,12749,,,
2.2862343788146973,7,12799,,,
2.303583860397339,7,12849,,,
2.321934461593628,7,12899,,,
2.3031632900238037,7,12949,,,
2.3061416149139404,7,12999,,,
2.3055543899536133,7,13049,,,
2.3000195026397705,7,13099,,,
2.2954494953155518,7,13149,,,
2.300611972808838,7,13199,,,
2.2890167236328125,7,13249,,,
2.2772786617279053,7,13299,,,
2.319012403488159,7,13349,,,
2.297898530960083,7,13399,,,
2.288377523422241,7,13449,,,
2.299649477005005,7,13499,,,
2.2849538326263428,7,13549,,,
2.300431489944458,7,13599,,,
2.288437604904175,7,13649,,,
2.2890219688415527,7,13699,,,
2.330216407775879,7,13749,,,
2.3174870014190674,7,13799,,,
2.2978336811065674,7,13849,,,
2.307218074798584,7,13899,,,
2.294264793395996,7,13949,,,
2.294400930404663,7,13999,,,
2.313713312149048,7,14049,,,
2.280614137649536,7,14099,,,
2.2923195362091064,7,14149,,,
2.316974639892578,7,14199,,,
2.2709925174713135,7,14249,,,
2.299569606781006,7,14299,,,
2.3178436756134033,7,14349,,,
2.299884080886841,7,14399,,,
,7,14399,2.30317759513855,,
2.313671112060547,8,14449,,,
2.326143503189087,8,14499,,,
2.2947957515716553,8,14549,,,
2.299483060836792,8,14599,,,
2.3404839038848877,8,14649,,,
2.2851593494415283,8,14699,,,
2.2946808338165283,8,14749,,,
2.2903735637664795,8,14799,,,
2.284895896911621,8,14849,,,
2.299168348312378,8,14899,,,
2.3047914505004883,8,14949,,,
2.301255226135254,8,14999,,,
2.324352264404297,8,15049,,,
2.3125157356262207,8,15099,,,
2.288463830947876,8,15149,,,
2.3116025924682617,8,15199,,,
2.3041882514953613,8,15249,,,
2.3078713417053223,8,15299,,,
2.30655574798584,8,15349,,,
2.295391321182251,8,15399,,,
2.312761068344116,8,15449,,,
2.2959883213043213,8,15499,,,
2.3083016872406006,8,15549,,,
2.2970199584960938,8,15599,,,
2.2975573539733887,8,15649,,,
2.293055772781372,8,15699,,,
2.3261048793792725,8,15749,,,
2.3234686851501465,8,15799,,,
2.299407482147217,8,15849,,,
2.285008430480957,8,15899,,,
2.3064684867858887,8,15949,,,
2.287074565887451,8,15999,,,
2.2878365516662598,8,16049,,,
2.283318042755127,8,16099,,,
2.3194496631622314,8,16149,,,
2.2980716228485107,8,16199,,,
,8,16199,2.3051576614379883,,
2.292273759841919,9,16249,,,
2.291002035140991,9,16299,,,
2.2785584926605225,9,16349,,,
2.2818074226379395,9,16399,,,
2.317174196243286,9,16449,,,
2.318561315536499,9,16499,,,
2.2946207523345947,9,16549,,,
2.3074498176574707,9,16599,,,
2.3094420433044434,9,16649,,,
2.307624101638794,9,16699,,,
2.3094799518585205,9,16749,,,
2.3073322772979736,9,16799,,,
2.3181405067443848,9,16849,,,
2.2897260189056396,9,16899,,,
2.292231798171997,9,16949,,,
2.294071674346924,9,16999,,,
2.3120694160461426,9,17049,,,
2.3060555458068848,9,17099,,,
2.3107168674468994,9,17149,,,
2.3037381172180176,9,17199,,,
2.3027098178863525,9,17249,,,
2.3028600215911865,9,17299,,,
2.3068525791168213,9,17349,,,
2.2666332721710205,9,17399,,,
2.298436164855957,9,17449,,,
2.3001863956451416,9,17499,,,
2.2955634593963623,9,17549,,,
2.2984700202941895,9,17599,,,
2.2696473598480225,9,17649,,,
2.3013036251068115,9,17699,,,
2.290921688079834,9,17749,,,
2.311922311782837,9,17799,,,
2.309297800064087,9,17849,,,
2.3188636302948,9,17899,,,
2.2938151359558105,9,17949,,,
2.3022634983062744,9,17999,,,
,9,17999,2.3029446601867676,,
2.2665953636169434,10,18049,,,
2.3119285106658936,10,18099,,,
2.3015713691711426,10,18149,,,
2.32682466506958,10,18199,,,
2.2869553565979004,10,18249,,,
2.3087189197540283,10,18299,,,
2.2909650802612305,10,18349,,,
2.298201322555542,10,18399,,,
2.3293192386627197,10,18449,,,
2.3052175045013428,10,18499,,,
2.3326399326324463,10,18549,,,
2.3071610927581787,10,18599,,,
2.293621778488159,10,18649,,,
2.29654598236084,10,18699,,,
2.281073570251465,10,18749,,,
2.307128429412842,10,18799,,,
2.2867276668548584,10,18849,,,
2.307183265686035,10,18899,,,
2.338322162628174,10,18949,,,
2.3126680850982666,10,18999,,,
2.2994513511657715,10,19049,,,
2.3001301288604736,10,19099,,,
2.2775278091430664,10,19149,,,
2.324320077896118,10,19199,,,
2.322296142578125,10,19249,,,
2.2905983924865723,10,19299,,,
2.2903764247894287,10,19349,,,
2.280754566192627,10,19399,,,
2.283074140548706,10,19449,,,
2.314453125,10,19499,,,
2.2992985248565674,10,19549,,,
2.3096840381622314,10,19599,,,
2.295597553253174,10,19649,,,
2.305748224258423,10,19699,,,
2.3038408756256104,10,19749,,,
2.2995054721832275,10,19799,,,
,10,19799,2.3013975620269775,,
2.2998557090759277,11,19849,,,
2.2844159603118896,11,19899,,,
2.287339210510254,11,19949,,,
2.2864830493927,11,19999,,,
2.327969551086426,11,20049,,,
2.304839611053467,11,20099,,,
2.304044485092163,11,20149,,,
2.2924084663391113,11,20199,,,
2.3020830154418945,11,20249,,,
2.3096930980682373,11,20299,,,
2.3028512001037598,11,20349,,,
2.313720703125,11,20399,,,
2.3168139457702637,11,20449,,,
2.294933795928955,11,20499,,,
2.3299882411956787,11,20549,,,
2.3072235584259033,11,20599,,,
2.293252468109131,11,20649,,,
2.298311948776245,11,20699,,,
2.3052990436553955,11,20749,,,
2.304274797439575,11,20799,,,
2.2807936668395996,11,20849,,,
2.2728238105773926,11,20899,,,
2.3017685413360596,11,20949,,,
2.299156665802002,11,20999,,,
2.286885976791382,11,21049,,,
2.283560276031494,11,21099,,,
2.2963955402374268,11,21149,,,
2.28362774848938,11,21199,,,
2.2924818992614746,11,21249,,,
2.2891972064971924,11,21299,,,
2.3256237506866455,11,21349,,,
2.2762253284454346,11,21399,,,
2.30643630027771,11,21449,,,
2.284456968307495,11,21499,,,
2.3058204650878906,11,21549,,,
2.2935292720794678,11,21599,,,
,11,21599,2.303617238998413,,
2.307246208190918,12,21649,,,
2.297358274459839,12,21699,,,
2.304699420928955,12,21749,,,
2.3134121894836426,12,21799,,,
2.3059957027435303,12,21849,,,
2.299532175064087,12,21899,,,
2.3345510959625244,12,21949,,,
2.3266303539276123,12,21999,,,
2.3060362339019775,12,22049,,,
2.3050589561462402,12,22099,,,
2.30257511138916,12,22149,,,
2.2966363430023193,12,22199,,,
2.303126335144043,12,22249,,,
2.3016464710235596,12,22299,,,
2.287776470184326,12,22349,,,
2.2895469665527344,12,22399,,,
2.3230509757995605,12,22449,,,
2.2779171466827393,12,22499,,,
2.2928645610809326,12,22549,,,
2.2755322456359863,12,22599,,,
2.308826208114624,12,22649,,,
2.3143625259399414,12,22699,,,
2.314777135848999,12,22749,,,
2.2839508056640625,12,22799,,,
2.2962911128997803,12,22849,,,
2.2975995540618896,12,22899,,,
2.2930119037628174,12,22949,,,
2.3156514167785645,12,22999,,,
2.3005239963531494,12,23049,,,
2.323277711868286,12,23099,,,
2.3085060119628906,12,23149,,,
2.2975680828094482,12,23199,,,
2.3163247108459473,12,23249,,,
2.296269178390503,12,23299,,,
2.3046507835388184,12,23349,,,
2.2864887714385986,12,23399,,,
,12,23399,2.3032727241516113,,
2.3061540126800537,13,23449,,,
2.3158164024353027,13,23499,,,
2.3046462535858154,13,23549,,,
2.3148279190063477,13,23599,,,
2.3017282485961914,13,23649,,,
2.301896810531616,13,23699,,,
2.3214941024780273,13,23749,,,
2.2867331504821777,13,23799,,,
2.272430419921875,13,23849,,,
2.3103184700012207,13,23899,,,
2.321378469467163,13,23949,,,
2.283644914627075,13,23999,,,
2.281935214996338,13,24049,,,
2.2895004749298096,13,24099,,,
2.308912515640259,13,24149,,,
2.305868625640869,13,24199,,,
2.303602695465088,13,24249,,,
2.3222758769989014,13,24299,,,
2.2992069721221924,13,24349,,,
2.2853612899780273,13,24399,,,
2.3135106563568115,13,24449,,,
2.3068490028381348,13,24499,,,
2.3321683406829834,13,24549,,,
2.277397632598877,13,24599,,,
2.2911341190338135,13,24649,,,
2.3091559410095215,13,24699,,,
2.315423011779785,13,24749,,,
2.3074636459350586,13,24799,,,
2.2887864112854004,13,24849,,,
2.3008902072906494,13,24899,,,
2.293010711669922,13,24949,,,
2.310319423675537,13,24999,,,
2.298637628555298,13,25049,,,
2.2940244674682617,13,25099,,,
2.3029990196228027,13,25149,,,
2.3182008266448975,13,25199,,,
,13,25199,2.3027474880218506,,
2.2941064834594727,14,25249,,,
2.305821657180786,14,25299,,,
2.2947607040405273,14,25349,,,
2.303978681564331,14,25399,,,
2.296055555343628,14,25449,,,
2.3099071979522705,14,25499,,,
2.3140251636505127,14,25549,,,
2.3075828552246094,14,25599,,,
2.3027827739715576,14,25649,,,
2.314828634262085,14,25699,,,
2.272282600402832,14,25749,,,
2.288626194000244,14,25799,,,
2.318364381790161,14,25849,,,
2.3342931270599365,14,25899,,,
2.295675754547119,14,25949,,,
2.2925055027008057,14,25999,,,
2.2978274822235107,14,26049,,,
2.3010592460632324,14,26099,,,
2.3166022300720215,14,26149,,,
2.293538808822632,14,26199,,,
2.2932913303375244,14,26249,,,
2.330825090408325,14,26299,,,
2.3062949180603027,14,26349,,,
2.3120768070220947,14,26399,,,
2.316993236541748,14,26449,,,
2.316925525665283,14,26499,,,
2.2914085388183594,14,26549,,,
2.306096076965332,14,26599,,,
2.313850164413452,14,26649,,,
2.3014490604400635,14,26699,,,
2.3244540691375732,14,26749,,,
2.3079140186309814,14,26799,,,
2.3154993057250977,14,26849,,,
2.3185791969299316,14,26899,,,
2.298163890838623,14,26949,,,
2.3003928661346436,14,26999,,,
,14,26999,2.302700996398926,,
2.293635129928589,15,27049,,,
2.29530930519104,15,27099,,,
2.292485237121582,15,27149,,,
2.2992777824401855,15,27199,,,
2.308075189590454,15,27249,,,
2.285958766937256,15,27299,,,
2.3081583976745605,15,27349,,,
2.272803783416748,15,27399,,,
2.3156158924102783,15,27449,,,
2.3427317142486572,15,27499,,,
2.2889180183410645,15,27549,,,
2.289214611053467,15,27599,,,
2.2950856685638428,15,27649,,,
2.3190159797668457,15,27699,,,
2.309880495071411,15,27749,,,
2.3183255195617676,15,27799,,,
2.327610731124878,15,27849,,,
2.2909114360809326,15,27899,,,
2.2996160984039307,15,27949,,,
2.2819900512695312,15,27999,,,
2.3112406730651855,15,28049,,,
2.3044915199279785,15,28099,,,
2.3084442615509033,15,28149,,,
2.2901015281677246,15,28199,,,
2.2936577796936035,15,28249,,,
2.2960827350616455,15,28299,,,
2.3087117671966553,15,28349,,,
2.299237012863159,15,28399,,,
2.328197479248047,15,28449,,,
2.3130786418914795,15,28499,,,
2.2946386337280273,15,28549,,,
2.3145437240600586,15,28599,,,
2.3118221759796143,15,28649,,,
2.2962801456451416,15,28699,,,
2.297665596008301,15,28749,,,
2.2948575019836426,15,28799,,,
,15,28799,2.3030452728271484,,
2.3066763877868652,16,28849,,,
2.293762445449829,16,28899,,,
2.2853965759277344,16,28949,,,
2.3217010498046875,16,28999,,,
2.3256561756134033,16,29049,,,
2.316528558731079,16,29099,,,
2.2948124408721924,16,29149,,,
2.308142900466919,16,29199,,,
2.3212738037109375,16,29249,,,
2.299509286880493,16,29299,,,
2.312074899673462,16,29349,,,
2.2931535243988037,16,29399,,,
2.2972512245178223,16,29449,,,
2.3023154735565186,16,29499,,,
2.3012759685516357,16,29549,,,
2.315622091293335,16,29599,,,
2.287599802017212,16,29649,,,
2.3084323406219482,16,29699,,,
2.2997395992279053,16,29749,,,
2.2677581310272217,16,29799,,,
2.2925899028778076,16,29849,,,
2.3014090061187744,16,29899,,,
2.303744077682495,16,29949,,,
2.312479257583618,16,29999,,,
2.3197381496429443,16,30049,,,
2.3225812911987305,16,30099,,,
2.310805559158325,16,30149,,,
2.2877912521362305,16,30199,,,
2.30983304977417,16,30249,,,
2.302558660507202,16,30299,,,
2.2897121906280518,16,30349,,,
2.3003933429718018,16,30399,,,
2.328392744064331,16,30449,,,
2.323976755142212,16,30499,,,
2.3137893676757812,16,30549,,,
2.305447578430176,16,30599,,,
,16,30599,2.301865816116333,,
2.305180311203003,17,30649,,,
2.2894325256347656,17,30699,,,
2.2743337154388428,17,30749,,,
2.3074471950531006,17,30799,,,
2.3084299564361572,17,30849,,,
2.3141303062438965,17,30899,,,
2.303363800048828,17,30949,,,
2.2676424980163574,17,30999,,,
2.315131664276123,17,31049,,,
2.3063278198242188,17,31099,,,
2.2803993225097656,17,31149,,,
2.308163642883301,17,31199,,,
2.3136305809020996,17,31249,,,
2.2474167346954346,17,31299,,,
2.3069376945495605,17,31349,,,
2.2815191745758057,17,31399,,,
2.29551362991333,17,31449,,,
2.339200258255005,17,31499,,,
2.2886157035827637,17,31549,,,
2.2918577194213867,17,31599,,,
2.3088250160217285,17,31649,,,
2.3059093952178955,17,31699,,,
2.2915985584259033,17,31749,,,
2.3000576496124268,17,31799,,,
2.313405752182007,17,31849,,,
2.305643320083618,17,31899,,,
2.306523561477661,17,31949,,,
2.2908096313476562,17,31999,,,
2.310938835144043,17,32049,,,
2.319512128829956,17,32099,,,
2.2996716499328613,17,32149,,,
2.297119379043579,17,32199,,,
2.2931439876556396,17,32249,,,
2.3068439960479736,17,32299,,,
2.3181729316711426,17,32349,,,
2.3047239780426025,17,32399,,,
,17,32399,2.3024542331695557,,
2.3040428161621094,18,32449,,,
2.3003695011138916,18,32499,,,
2.308535575866699,18,32549,,,
2.2999677658081055,18,32599,,,
2.298678159713745,18,32649,,,
2.317809820175171,18,32699,,,
2.2959365844726562,18,32749,,,
2.309767246246338,18,32799,,,
2.288224220275879,18,32849,,,
2.292046546936035,18,32899,,,
2.3217074871063232,18,32949,,,
2.3023791313171387,18,32999,,,
2.318193197250366,18,33049,,,
2.305040121078491,18,33099,,,
2.3005526065826416,18,33149,,,
2.307279109954834,18,33199,,,
2.311668634414673,18,33249,,,
2.280512571334839,18,33299,,,
2.2907700538635254,18,33349,,,
2.2935287952423096,18,33399,,,
2.2905466556549072,18,33449,,,
2.3103415966033936,18,33499,,,
2.2815680503845215,18,33549,,,
2.3007798194885254,18,33599,,,
2.297489643096924,18,33649,,,
2.2672479152679443,18,33699,,,
2.2907795906066895,18,33749,,,
2.3374931812286377,18,33799,,,
2.295793056488037,18,33849,,,
2.298701286315918,18,33899,,,
2.295872449874878,18,33949,,,
2.295583963394165,18,33999,,,
2.279170513153076,18,34049,,,
2.321998357772827,18,34099,,,
2.308210611343384,18,34149,,,
2.297532081604004,18,34199,,,
,18,34199,2.302243232727051,,
2.313831090927124,19,34249,,,
2.303061008453369,19,34299,,,
2.3150794506073,19,34349,,,
2.3218300342559814,19,34399,,,
2.285499095916748,19,34449,,,
2.3235106468200684,19,34499,,,
2.317793846130371,19,34549,,,
2.297267198562622,19,34599,,,
2.2843167781829834,19,34649,,,
2.3137547969818115,19,34699,,,
2.3196682929992676,19,34749,,,
2.2886056900024414,19,34799,,,
2.326789617538452,19,34849,,,
2.30204439163208,19,34899,,,
2.307453155517578,19,34949,,,
2.3107693195343018,19,34999,,,
2.2852694988250732,19,35049,,,
2.2990810871124268,19,35099,,,
2.299520969390869,19,35149,,,
2.312635660171509,19,35199,,,
2.304431915283203,19,35249,,,
2.2917282581329346,19,35299,,,
2.327185869216919,19,35349,,,
2.302964925765991,19,35399,,,
2.2820944786071777,19,35449,,,
2.3307008743286133,19,35499,,,
2.3006703853607178,19,35549,,,
2.293896436691284,19,35599,,,
2.303835391998291,19,35649,,,
2.3159401416778564,19,35699,,,
2.314042091369629,19,35749,,,
2.3176252841949463,19,35799,,,
2.302438259124756,19,35849,,,
2.2936851978302,19,35899,,,
2.3207132816314697,19,35949,,,
2.312835931777954,19,35999,,,
,19,35999,2.305514097213745,,
,20,36000,,2.3028039932250977,0.10100000351667404
