train_loss,epoch,step,val_loss,test_loss,accuracy
2.303267240524292,2,5249,,,
2.2976629734039307,2,5299,,,
2.30935001373291,2,5349,,,
2.3146119117736816,2,5399,,,
,2,5399,2.302304744720459,,
2.320953845977783,3,5449,,,
2.3107995986938477,3,5499,,,
2.300685405731201,3,5549,,,
2.3059096336364746,3,5599,,,
2.30825138092041,3,5649,,,
2.304091453552246,3,5699,,,
2.302386999130249,3,5749,,,
2.322049856185913,3,5799,,,
2.322089672088623,3,5849,,,
2.2883734703063965,3,5899,,,
2.291780710220337,3,5949,,,
2.2723119258880615,3,5999,,,
2.3264265060424805,3,6049,,,
2.3075268268585205,3,6099,,,
2.3158984184265137,3,6149,,,
2.2920167446136475,3,6199,,,
2.3045971393585205,3,6249,,,
2.3008735179901123,3,6299,,,
2.312694787979126,3,6349,,,
2.31380295753479,3,6399,,,
2.288100004196167,3,6449,,,
2.2928683757781982,3,6499,,,
2.3198764324188232,3,6549,,,
2.3152670860290527,3,6599,,,
2.2842957973480225,3,6649,,,
2.31491756439209,3,6699,,,
2.3003432750701904,3,6749,,,
2.297823190689087,3,6799,,,
2.307457685470581,3,6849,,,
2.292466640472412,3,6899,,,
2.293330669403076,3,6949,,,
2.315077304840088,3,6999,,,
2.306328535079956,3,7049,,,
2.3126320838928223,3,7099,,,
2.305678367614746,3,7149,,,
2.3207478523254395,3,7199,,,
,3,7199,2.303421974182129,,
2.3104090690612793,4,7249,,,
2.2993648052215576,4,7299,,,
2.284703254699707,4,7349,,,
2.315995693206787,4,7399,,,
2.314631462097168,4,7449,,,
2.2880454063415527,4,7499,,,
2.2999818325042725,4,7549,,,
2.3053078651428223,4,7599,,,
2.27586030960083,4,7649,,,
2.292846918106079,4,7699,,,
2.3277528285980225,4,7749,,,
2.3071470260620117,4,7799,,,
2.297964334487915,4,7849,,,
2.310946226119995,4,7899,,,
2.299304485321045,4,7949,,,
2.3097386360168457,4,7999,,,
2.3183889389038086,4,8049,,,
2.3134214878082275,4,8099,,,
2.283860206604004,4,8149,,,
2.311478614807129,4,8199,,,
2.3380982875823975,4,8249,,,
2.295276403427124,4,8299,,,
2.2956044673919678,4,8349,,,
2.3044724464416504,4,8399,,,
2.29447078704834,4,8449,,,
2.2892234325408936,4,8499,,,
2.2926247119903564,4,8549,,,
2.3103270530700684,4,8599,,,
2.293858766555786,4,8649,,,
2.312350273132324,4,8699,,,
2.282968759536743,4,8749,,,
2.2852909564971924,4,8799,,,
2.288238525390625,4,8849,,,
2.307086944580078,4,8899,,,
2.297821283340454,4,8949,,,
2.299204111099243,4,8999,,,
,4,8999,2.3041903972625732,,
2.3015596866607666,5,9049,,,
2.3054821491241455,5,9099,,,
2.2912957668304443,5,9149,,,
2.2798311710357666,5,9199,,,
2.3015105724334717,5,9249,,,
2.305920362472534,5,9299,,,
2.3230814933776855,5,9349,,,
2.285886287689209,5,9399,,,
2.321983814239502,5,9449,,,
2.3120386600494385,5,9499,,,
2.300969362258911,5,9549,,,
2.3051116466522217,5,9599,,,
2.2981250286102295,5,9649,,,
2.2940673828125,5,9699,,,
2.2997398376464844,5,9749,,,
2.281376600265503,5,9799,,,
2.2874529361724854,5,9849,,,
2.2830588817596436,5,9899,,,
2.273035764694214,5,9949,,,
2.326199769973755,5,9999,,,
2.3115434646606445,5,10049,,,
2.321882963180542,5,10099,,,
2.3095953464508057,5,10149,,,
2.3124282360076904,5,10199,,,
2.3009884357452393,5,10249,,,
2.296522617340088,5,10299,,,
2.266768217086792,5,10349,,,
2.3047244548797607,5,10399,,,
2.3116495609283447,5,10449,,,
2.2903225421905518,5,10499,,,
2.3320155143737793,5,10549,,,
2.297316551208496,5,10599,,,
2.2986996173858643,5,10649,,,
2.317528247833252,5,10699,,,
2.3148436546325684,5,10749,,,
2.3137006759643555,5,10799,,,
,5,10799,2.302177667617798,,
2.2969586849212646,6,10849,,,
2.2818379402160645,6,10899,,,
2.2769007682800293,6,10949,,,
2.2657346725463867,6,10999,,,
2.287804126739502,6,11049,,,
2.2985177040100098,6,11099,,,
2.3112497329711914,6,11149,,,
2.302893877029419,6,11199,,,
2.302203893661499,6,11249,,,
2.280776262283325,6,11299,,,
2.298297882080078,6,11349,,,
2.306053638458252,6,11399,,,
2.297938823699951,6,11449,,,
2.2883412837982178,6,11499,,,
2.3087761402130127,6,11549,,,
2.307650327682495,6,11599,,,
2.2953474521636963,6,11649,,,
2.3176989555358887,6,11699,,,
2.2917470932006836,6,11749,,,
2.303934335708618,6,11799,,,
2.30163311958313,6,11849,,,
2.311422109603882,6,11899,,,
2.3115804195404053,6,11949,,,
2.316444158554077,6,11999,,,
2.301839590072632,6,12049,,,
2.2880325317382812,6,12099,,,
2.3125574588775635,6,12149,,,
2.2949635982513428,6,12199,,,
2.302851438522339,6,12249,,,
2.295502185821533,6,12299,,,
2.303588390350342,6,12349,,,
2.2956817150115967,6,12399,,,
2.3018686771392822,6,12449,,,
2.3182387351989746,6,12499,,,
2.326113224029541,6,12549,,,
2.292820453643799,6,12599,,,
,6,12599,2.3027899265289307,,
2.300346612930298,7,12649,,,
2.2974321842193604,7,12699,,,
2.3024165630340576,7,12749,,,
2.318873643875122,7,12799,,,
2.2999091148376465,7,12849,,,
2.2866666316986084,7,12899,,,
2.3102452754974365,7,12949,,,
2.2955386638641357,7,12999,,,
2.3079757690429688,7,13049,,,
2.294494867324829,7,13099,,,
2.285388946533203,7,13149,,,
2.2827906608581543,7,13199,,,
2.297192335128784,7,13249,,,
2.3147103786468506,7,13299,,,
2.306637763977051,7,13349,,,
2.3083465099334717,7,13399,,,
2.2785799503326416,7,13449,,,
2.2899844646453857,7,13499,,,
2.265373706817627,7,13549,,,
2.3038418292999268,7,13599,,,
2.309335947036743,7,13649,,,
2.309023857116699,7,13699,,,
2.3145179748535156,7,13749,,,
2.2890026569366455,7,13799,,,
2.322432041168213,7,13849,,,
2.2920477390289307,7,13899,,,
2.315171480178833,7,13949,,,
2.3094241619110107,7,13999,,,
2.309392213821411,7,14049,,,
2.2977652549743652,7,14099,,,
2.302699565887451,7,14149,,,
2.3085761070251465,7,14199,,,
2.3301310539245605,7,14249,,,
2.3152213096618652,7,14299,,,
2.268942356109619,7,14349,,,
2.303481340408325,7,14399,,,
,7,14399,2.303015947341919,,
2.312000274658203,8,14449,,,
2.2965047359466553,8,14499,,,
2.2761566638946533,8,14549,,,
2.3239729404449463,8,14599,,,
2.2906830310821533,8,14649,,,
2.2969565391540527,8,14699,,,
2.2887024879455566,8,14749,,,
2.2979300022125244,8,14799,,,
2.3075411319732666,8,14849,,,
2.3021445274353027,8,14899,,,
2.3109331130981445,8,14949,,,
2.289851427078247,8,14999,,,
2.31284499168396,8,15049,,,
2.3222718238830566,8,15099,,,
2.316333770751953,8,15149,,,
2.2968668937683105,8,15199,,,
2.3123958110809326,8,15249,,,
2.3091959953308105,8,15299,,,
2.3131906986236572,8,15349,,,
2.28701114654541,8,15399,,,
2.299384832382202,8,15449,,,
2.2999489307403564,8,15499,,,
2.3152363300323486,8,15549,,,
2.3231396675109863,8,15599,,,
2.3098061084747314,8,15649,,,
2.2990801334381104,8,15699,,,
2.3160061836242676,8,15749,,,
2.3011205196380615,8,15799,,,
2.296839714050293,8,15849,,,
2.279061794281006,8,15899,,,
2.295687437057495,8,15949,,,
2.3046305179595947,8,15999,,,
2.2997548580169678,8,16049,,,
2.324028253555298,8,16099,,,
2.296825408935547,8,16149,,,
2.299187660217285,8,16199,,,
,8,16199,2.3036141395568848,,
2.2916154861450195,9,16249,,,
2.307157039642334,9,16299,,,
2.2973806858062744,9,16349,,,
2.332031488418579,9,16399,,,
2.2935798168182373,9,16449,,,
2.3048882484436035,9,16499,,,
2.2805819511413574,9,16549,,,
2.310640811920166,9,16599,,,
2.316570520401001,9,16649,,,
2.312899351119995,9,16699,,,
2.3120882511138916,9,16749,,,
2.297589063644409,9,16799,,,
2.274047374725342,9,16849,,,
2.291043996810913,9,16899,,,
2.2787787914276123,9,16949,,,
2.3062856197357178,9,16999,,,
2.320049524307251,9,17049,,,
2.2985739707946777,9,17099,,,
2.293718099594116,9,17149,,,
2.3055262565612793,9,17199,,,
2.3082711696624756,9,17249,,,
2.281020402908325,9,17299,,,
2.3022313117980957,9,17349,,,
2.33357572555542,9,17399,,,
2.294210910797119,9,17449,,,
2.315314531326294,9,17499,,,
2.3053314685821533,9,17549,,,
2.317063331604004,9,17599,,,
2.3114044666290283,9,17649,,,
2.293956756591797,9,17699,,,
2.2902863025665283,9,17749,,,
2.292263984680176,9,17799,,,
2.300403356552124,9,17849,,,
2.2728302478790283,9,17899,,,
2.292226552963257,9,17949,,,
2.297858238220215,9,17999,,,
,9,17999,2.3052287101745605,,
2.282053232192993,10,18049,,,
2.313335418701172,10,18099,,,
2.306185483932495,10,18149,,,
2.3196699619293213,10,18199,,,
2.3043389320373535,10,18249,,,
2.3117213249206543,10,18299,,,
2.2995636463165283,10,18349,,,
2.319321393966675,10,18399,,,
2.273555278778076,10,18449,,,
2.2873754501342773,10,18499,,,
2.3089711666107178,10,18549,,,
2.3033835887908936,10,18599,,,
2.315967559814453,10,18649,,,
2.3026130199432373,10,18699,,,
2.3187637329101562,10,18749,,,
2.3085644245147705,10,18799,,,
2.283442735671997,10,18849,,,
2.323193073272705,10,18899,,,
2.300999879837036,10,18949,,,
2.3102667331695557,10,18999,,,
2.291095733642578,10,19049,,,
2.286633253097534,10,19099,,,
2.306427240371704,10,19149,,,
2.3232662677764893,10,19199,,,
2.2888739109039307,10,19249,,,
2.3136115074157715,10,19299,,,
2.309026002883911,10,19349,,,
2.3046700954437256,10,19399,,,
2.3124375343322754,10,19449,,,
2.305678129196167,10,19499,,,
2.333322048187256,10,19549,,,
2.3068008422851562,10,19599,,,
2.2846782207489014,10,19649,,,
2.3061578273773193,10,19699,,,
2.3187127113342285,10,19749,,,
2.2977397441864014,10,19799,,,
,10,19799,2.3028221130371094,,
2.287108898162842,11,19849,,,
2.293795108795166,11,19899,,,
2.3301072120666504,11,19949,,,
2.2848281860351562,11,19999,,,
2.2963993549346924,11,20049,,,
2.300503969192505,11,20099,,,
2.2882819175720215,11,20149,,,
2.2994813919067383,11,20199,,,
2.313835620880127,11,20249,,,
2.305109739303589,11,20299,,,
2.3223702907562256,11,20349,,,
2.314842462539673,11,20399,,,
2.2742578983306885,11,20449,,,
2.3020730018615723,11,20499,,,
2.2766268253326416,11,20549,,,
2.302988290786743,11,20599,,,
2.2963058948516846,11,20649,,,
2.2945432662963867,11,20699,,,
2.2973430156707764,11,20749,,,
2.296743631362915,11,20799,,,
2.280197858810425,11,20849,,,
2.3082642555236816,11,20899,,,
2.3048806190490723,11,20949,,,
2.283033609390259,11,20999,,,
2.2759363651275635,11,21049,,,
2.3052186965942383,11,21099,,,
2.313406467437744,11,21149,,,
2.3296151161193848,11,21199,,,
2.267340660095215,11,21249,,,
2.298715353012085,11,21299,,,
2.3138232231140137,11,21349,,,
2.298828125,11,21399,,,
2.317979335784912,11,21449,,,
2.3010141849517822,11,21499,,,
2.295891284942627,11,21549,,,
2.329421281814575,11,21599,,,
,11,21599,2.306034564971924,,
2.3270153999328613,12,21649,,,
2.3030924797058105,12,21699,,,
2.2903740406036377,12,21749,,,
2.303131580352783,12,21799,,,
2.282229423522949,12,21849,,,
2.2753753662109375,12,21899,,,
2.2902560234069824,12,21949,,,
2.295340061187744,12,21999,,,
2.3005523681640625,12,22049,,,
2.28877329826355,12,22099,,,
2.304211378097534,12,22149,,,
2.286860227584839,12,22199,,,
2.3216607570648193,12,22249,,,
2.320767641067505,12,22299,,,
2.292004108428955,12,22349,,,
2.3067641258239746,12,22399,,,
2.292823314666748,12,22449,,,
2.293006181716919,12,22499,,,
2.287423610687256,12,22549,,,
2.311211585998535,12,22599,,,
2.3093035221099854,12,22649,,,
2.299483299255371,12,22699,,,
2.3081071376800537,12,22749,,,
2.3051540851593018,12,22799,,,
2.30275297164917,12,22849,,,
2.2899460792541504,12,22899,,,
2.2886433601379395,12,22949,,,
2.3090646266937256,12,22999,,,
2.334691286087036,12,23049,,,
2.296325206756592,12,23099,,,
2.286527395248413,12,23149,,,
2.328396797180176,12,23199,,,
2.31365966796875,12,23249,,,
2.3004343509674072,12,23299,,,
2.303744077682495,12,23349,,,
2.2838985919952393,12,23399,,,
,12,23399,2.3042385578155518,,
2.290252923965454,13,23449,,,
2.318816900253296,13,23499,,,
2.287060499191284,13,23549,,,
2.2982521057128906,13,23599,,,
2.2808051109313965,13,23649,,,
2.300693988800049,13,23699,,,
2.3239595890045166,13,23749,,,
2.3074839115142822,13,23799,,,
2.315774440765381,13,23849,,,
2.316993474960327,13,23899,,,
2.2941389083862305,13,23949,,,
2.3113484382629395,13,23999,,,
2.309720516204834,13,24049,,,
2.2823634147644043,13,24099,,,
2.3101046085357666,13,24149,,,
2.3081579208374023,13,24199,,,
2.312432050704956,13,24249,,,
2.285011053085327,13,24299,,,
2.308400869369507,13,24349,,,
2.3185274600982666,13,24399,,,
2.313823938369751,13,24449,,,
2.3122496604919434,13,24499,,,
2.306439161300659,13,24549,,,
2.3205692768096924,13,24599,,,
2.3015518188476562,13,24649,,,
2.2863271236419678,13,24699,,,
2.289978265762329,13,24749,,,
2.3110415935516357,13,24799,,,
2.332848072052002,13,24849,,,
2.3128209114074707,13,24899,,,
2.3074238300323486,13,24949,,,
2.298168897628784,13,24999,,,
2.3011510372161865,13,25049,,,
2.291363000869751,13,25099,,,
2.30698561668396,13,25149,,,
2.307391881942749,13,25199,,,
,13,25199,2.3029890060424805,,
2.3136723041534424,14,25249,,,
2.312011957168579,14,25299,,,
2.3046395778656006,14,25349,,,
2.3119006156921387,14,25399,,,
2.2998950481414795,14,25449,,,
2.2910659313201904,14,25499,,,
2.3211214542388916,14,25549,,,
2.305363178253174,14,25599,,,
2.29361629486084,14,25649,,,
2.3226044178009033,14,25699,,,
2.3026978969573975,14,25749,,,
2.30832839012146,14,25799,,,
2.2895193099975586,14,25849,,,
2.299384355545044,14,25899,,,
2.2832860946655273,14,25949,,,
2.2840492725372314,14,25999,,,
2.3016905784606934,14,26049,,,
2.305427074432373,14,26099,,,
2.3102385997772217,14,26149,,,
2.2970614433288574,14,26199,,,
2.301128625869751,14,26249,,,
2.300846576690674,14,26299,,,
2.3144350051879883,14,26349,,,
2.3088457584381104,14,26399,,,
2.302668809890747,14,26449,,,
2.3024916648864746,14,26499,,,
2.317896842956543,14,26549,,,
2.30586838722229,14,26599,,,
2.322950839996338,14,26649,,,
2.2697396278381348,14,26699,,,
2.3208768367767334,14,26749,,,
2.304387331008911,14,26799,,,
2.306706190109253,14,26849,,,
2.2909274101257324,14,26899,,,
2.3022258281707764,14,26949,,,
2.2944834232330322,14,26999,,,
,14,26999,2.30537748336792,,
2.292111873626709,15,27049,,,
2.3231866359710693,15,27099,,,
2.2868494987487793,15,27149,,,
2.3252854347229004,15,27199,,,
2.3116061687469482,15,27249,,,
2.3103132247924805,15,27299,,,
2.315647602081299,15,27349,,,
2.305663824081421,15,27399,,,
2.2860031127929688,15,27449,,,
2.2937142848968506,15,27499,,,
2.299715757369995,15,27549,,,
2.2986106872558594,15,27599,,,
2.2835187911987305,15,27649,,,
2.3218302726745605,15,27699,,,
2.2963922023773193,15,27749,,,
2.3162643909454346,15,27799,,,
2.3011672496795654,15,27849,,,
2.315389394760132,15,27899,,,
2.300323724746704,15,27949,,,
2.291276454925537,15,27999,,,
2.2530171871185303,15,28049,,,
2.286628246307373,15,28099,,,
2.3232245445251465,15,28149,,,
2.293907403945923,15,28199,,,
2.303122043609619,15,28249,,,
2.2961220741271973,15,28299,,,
2.3121225833892822,15,28349,,,
2.303340196609497,15,28399,,,
2.2764270305633545,15,28449,,,
2.313067674636841,15,28499,,,
2.31178617477417,15,28549,,,
2.2977445125579834,15,28599,,,
2.3209853172302246,15,28649,,,
2.327911376953125,15,28699,,,
2.3046040534973145,15,28749,,,
2.3215861320495605,15,28799,,,
,15,28799,2.3045921325683594,,
2.293259382247925,16,28849,,,
2.305258274078369,16,28899,,,
2.318737030029297,16,28949,,,
2.2950632572174072,16,28999,,,
2.2931406497955322,16,29049,,,
2.300281286239624,16,29099,,,
2.333474636077881,16,29149,,,
2.3129453659057617,16,29199,,,
2.3027470111846924,16,29249,,,
2.2997467517852783,16,29299,,,
2.2947146892547607,16,29349,,,
2.296487331390381,16,29399,,,
2.320396661758423,16,29449,,,
2.3100650310516357,16,29499,,,
2.29896879196167,16,29549,,,
2.2801170349121094,16,29599,,,
2.306812047958374,16,29649,,,
2.2895729541778564,16,29699,,,
2.310716390609741,16,29749,,,
2.3089637756347656,16,29799,,,
2.2794764041900635,16,29849,,,
2.289677143096924,16,29899,,,
2.309108018875122,16,29949,,,
2.3118696212768555,16,29999,,,
2.299567222595215,16,30049,,,
2.3185226917266846,16,30099,,,
2.316556453704834,16,30149,,,
2.2897870540618896,16,30199,,,
2.298276662826538,16,30249,,,
2.2832536697387695,16,30299,,,
2.307838201522827,16,30349,,,
2.286961555480957,16,30399,,,
2.3029112815856934,16,30449,,,
2.317138433456421,16,30499,,,
2.310345411300659,16,30549,,,
2.2918245792388916,16,30599,,,
,16,30599,2.3017594814300537,,
2.2854197025299072,17,30649,,,
2.294126272201538,17,30699,,,
2.313868522644043,17,30749,,,
2.285808801651001,17,30799,,,
2.315035343170166,17,30849,,,
2.305591583251953,17,30899,,,
2.3183913230895996,17,30949,,,
2.3007328510284424,17,30999,,,
2.310044765472412,17,31049,,,
2.295926332473755,17,31099,,,
2.298827648162842,17,31149,,,
2.3177406787872314,17,31199,,,
2.3201963901519775,17,31249,,,
2.297292470932007,17,31299,,,
2.30743670463562,17,31349,,,
2.3097429275512695,17,31399,,,
2.3332602977752686,17,31449,,,
2.2942874431610107,17,31499,,,
2.2931418418884277,17,31549,,,
2.3502020835876465,17,31599,,,
2.310077428817749,17,31649,,,
2.3154807090759277,17,31699,,,
2.3008649349212646,17,31749,,,
2.2842979431152344,17,31799,,,
2.298363447189331,17,31849,,,
2.283529758453369,17,31899,,,
2.284489393234253,17,31949,,,
2.2839198112487793,17,31999,,,
2.3086159229278564,17,32049,,,
2.314161777496338,17,32099,,,
2.2960269451141357,17,32149,,,
2.331615447998047,17,32199,,,
2.305762767791748,17,32249,,,
2.319653272628784,17,32299,,,
2.3119568824768066,17,32349,,,
2.3140251636505127,17,32399,,,
,17,32399,2.30218768119812,,
2.302614450454712,18,32449,,,
2.3059232234954834,18,32499,,,
2.3060455322265625,18,32549,,,
2.2950971126556396,18,32599,,,
2.30212664604187,18,32649,,,
2.299809694290161,18,32699,,,
2.3106465339660645,18,32749,,,
2.3266355991363525,18,32799,,,
2.2885212898254395,18,32849,,,
2.281680107116699,18,32899,,,
2.295330047607422,18,32949,,,
2.3031766414642334,18,32999,,,
2.2777934074401855,18,33049,,,
2.3166511058807373,18,33099,,,
2.3014328479766846,18,33149,,,
2.318324089050293,18,33199,,,
2.2585134506225586,18,33249,,,
2.2925071716308594,18,33299,,,
2.3005690574645996,18,33349,,,
2.299205780029297,18,33399,,,
2.286393404006958,18,33449,,,
2.3229053020477295,18,33499,,,
2.3082563877105713,18,33549,,,
2.310883045196533,18,33599,,,
2.2943122386932373,18,33649,,,
2.302936553955078,18,33699,,,
2.29906964302063,18,33749,,,
2.3233983516693115,18,33799,,,
2.2809300422668457,18,33849,,,
2.307736396789551,18,33899,,,
2.3020412921905518,18,33949,,,
2.298961639404297,18,33999,,,
2.312182664871216,18,34049,,,
2.2924344539642334,18,34099,,,
2.3063058853149414,18,34149,,,
2.2940025329589844,18,34199,,,
,18,34199,2.303567409515381,,
2.308155059814453,19,34249,,,
2.313339948654175,19,34299,,,
2.298579216003418,19,34349,,,
2.3156282901763916,19,34399,,,
2.3044347763061523,19,34449,,,
2.310253143310547,19,34499,,,
2.305823564529419,19,34549,,,
2.3245208263397217,19,34599,,,
2.300640344619751,19,34649,,,
2.3200082778930664,19,34699,,,
2.2900288105010986,19,34749,,,
2.288405656814575,19,34799,,,
2.310135841369629,19,34849,,,
2.317805290222168,19,34899,,,
2.3100690841674805,19,34949,,,
2.287132978439331,19,34999,,,
2.2772574424743652,19,35049,,,
2.3041574954986572,19,35099,,,
2.31923246383667,19,35149,,,
2.292793035507202,19,35199,,,
2.290569543838501,19,35249,,,
2.305051565170288,19,35299,,,
2.286480665206909,19,35349,,,
2.3144867420196533,19,35399,,,
2.27069354057312,19,35449,,,
2.2947983741760254,19,35499,,,
2.2843267917633057,19,35549,,,
2.299506902694702,19,35599,,,
2.305997371673584,19,35649,,,
2.257636547088623,19,35699,,,
2.290048122406006,19,35749,,,
2.2995567321777344,19,35799,,,
2.298900604248047,19,35849,,,
2.3078742027282715,19,35899,,,
2.294154167175293,19,35949,,,
2.274296522140503,19,35999,,,
,19,35999,2.3048040866851807,,
,20,36000,,2.3032946586608887,0.11349999904632568
